ticker,date_only,expiration_date,underlying_symbol,option_type,strike,volume,open_price,close_price,premium,premium_yield_pct,high_price,low_price,transactions,window_start,days_to_expiry,time_remaining_category,underlying_open,underlying_close,underlying_high,underlying_low,underlying_spot,underlying_close_at_expiry,underlying_high_at_expiry,underlying_spot_at_expiry
O:TSLA190111P00355000,2019-01-07,2019-01-11,TSLA,P,3550.0,15,25.85,25.4,25.4,1.13,26.09,23.8,6,1546837200000000000,4.0,Weekly,21.448,22.3307,22.4493,21.1834,22.4493,23.1507,23.2273,23.2273
O:TSLA190111P00357500,2019-01-07,2019-01-11,TSLA,P,3575.0,47,36.15,26.5,26.5,1.18,36.15,24.0,11,1546837200000000000,4.0,Weekly,21.448,22.3307,22.4493,21.1834,22.4493,23.1507,23.2273,23.2273
O:TSLA190111P00360000,2019-01-07,2019-01-11,TSLA,P,3600.0,53,39.95,25.67,25.67,1.14,39.95,25.67,10,1546837200000000000,4.0,Weekly,21.448,22.3307,22.4493,21.1834,22.4493,23.1507,23.2273,23.2273
O:TSLA190111P00367500,2019-01-07,2019-01-11,TSLA,P,3675.0,5,38.18,38.18,38.18,1.7,38.18,38.18,1,1546837200000000000,4.0,Weekly,21.448,22.3307,22.4493,21.1834,22.4493,23.1507,23.2273,23.2273
O:TSLA190111P00370000,2019-01-07,2019-01-11,TSLA,P,3700.0,2,42.7,36.69,36.69,1.63,42.7,36.69,2,1546837200000000000,4.0,Weekly,21.448,22.3307,22.4493,21.1834,22.4493,23.1507,23.2273,23.2273
O:TSLA190111P00372500,2019-01-07,2019-01-11,TSLA,P,3725.0,10,48.4,48.4,48.4,2.16,48.4,48.4,1,1546837200000000000,4.0,Weekly,21.448,22.3307,22.4493,21.1834,22.4493,23.1507,23.2273,23.2273
O:TSLA190111P00375000,2019-01-07,2019-01-11,TSLA,P,3750.0,1,44.22,44.22,44.22,1.97,44.22,44.22,1,1546837200000000000,4.0,Weekly,21.448,22.3307,22.4493,21.1834,22.4493,23.1507,23.2273,23.2273
O:TSLA190111P00377500,2019-01-07,2019-01-11,TSLA,P,3775.0,1,53.35,53.35,53.35,2.38,53.35,53.35,1,1546837200000000000,4.0,Weekly,21.448,22.3307,22.4493,21.1834,22.4493,23.1507,23.2273,23.2273
O:TSLA190111P00385000,2019-01-07,2019-01-11,TSLA,P,3850.0,3,64.85,55.2,55.2,2.46,64.85,51.25,3,1546837200000000000,4.0,Weekly,21.448,22.3307,22.4493,21.1834,22.4493,23.1507,23.2273,23.2273
O:TSLA190111P00425000,2019-01-07,2019-01-11,TSLA,P,4250.0,1,102.25,102.25,102.25,4.55,102.25,102.25,1,1546837200000000000,4.0,Weekly,21.448,22.3307,22.4493,21.1834,22.4493,23.1507,23.2273,23.2273
O:TSLA190111P00470000,2019-01-07,2019-01-11,TSLA,P,4700.0,1,145.8,145.8,145.8,6.49,145.8,145.8,1,1546837200000000000,4.0,Weekly,21.448,22.3307,22.4493,21.1834,22.4493,23.1507,23.2273,23.2273
O:TSLA190201C00240000,2019-01-28,2019-02-01,TSLA,C,2400.0,1,54.57,54.57,54.57,2.75,54.57,54.57,1,1548651600000000000,4.0,Weekly,19.5273,19.7587,19.8307,19.1833,19.8307,20.814,21.0733,21.0733
O:TSLA190201C00245000,2019-01-28,2019-02-01,TSLA,C,2450.0,54,52.65,53.74,53.74,2.71,53.74,52.65,3,1548651600000000000,4.0,Weekly,19.5273,19.7587,19.8307,19.1833,19.8307,20.814,21.0733,21.0733
O:TSLA190201C00250000,2019-01-28,2019-02-01,TSLA,C,2500.0,168,44.8,49.45,49.45,2.49,49.45,40.8,37,1548651600000000000,4.0,Weekly,19.5273,19.7587,19.8307,19.1833,19.8307,20.814,21.0733,21.0733
O:TSLA190201C00252500,2019-01-28,2019-02-01,TSLA,C,2525.0,10,40.16,46.95,46.95,2.37,46.95,40.16,4,1548651600000000000,4.0,Weekly,19.5273,19.7587,19.8307,19.1833,19.8307,20.814,21.0733,21.0733
O:TSLA190201C00255000,2019-01-28,2019-02-01,TSLA,C,2550.0,2,44.04,44.04,44.04,2.22,44.04,44.04,1,1548651600000000000,4.0,Weekly,19.5273,19.7587,19.8307,19.1833,19.8307,20.814,21.0733,21.0733
O:TSLA190201C00260000,2019-01-28,2019-02-01,TSLA,C,2600.0,17,33.61,38.6,38.6,1.95,39.45,33.61,5,1548651600000000000,4.0,Weekly,19.5273,19.7587,19.8307,19.1833,19.8307,20.814,21.0733,21.0733
O:TSLA190201C00262500,2019-01-28,2019-02-01,TSLA,C,2625.0,12,37.7,37.7,37.7,1.9,37.7,37.7,3,1548651600000000000,4.0,Weekly,19.5273,19.7587,19.8307,19.1833,19.8307,20.814,21.0733,21.0733
O:TSLA190201C00265000,2019-01-28,2019-02-01,TSLA,C,2650.0,19,28.8,36.09,36.09,1.82,36.1,28.8,11,1548651600000000000,4.0,Weekly,19.5273,19.7587,19.8307,19.1833,19.8307,20.814,21.0733,21.0733
O:TSLA190201C00267500,2019-01-28,2019-02-01,TSLA,C,2675.0,16,32.8,34.45,34.45,1.74,34.45,32.8,7,1548651600000000000,4.0,Weekly,19.5273,19.7587,19.8307,19.1833,19.8307,20.814,21.0733,21.0733
O:TSLA190201C00270000,2019-01-28,2019-02-01,TSLA,C,2700.0,66,26.6,32.5,32.5,1.64,32.5,25.9,21,1548651600000000000,4.0,Weekly,19.5273,19.7587,19.8307,19.1833,19.8307,20.814,21.0733,21.0733
O:TSLA190201C00272500,2019-01-28,2019-02-01,TSLA,C,2725.0,20,25.0,29.85,29.85,1.51,30.65,23.55,12,1548651600000000000,4.0,Weekly,19.5273,19.7587,19.8307,19.1833,19.8307,20.814,21.0733,21.0733
O:TSLA190201C00275000,2019-01-28,2019-02-01,TSLA,C,2750.0,17,22.36,24.85,24.85,1.25,26.67,22.36,6,1548651600000000000,4.0,Weekly,19.5273,19.7587,19.8307,19.1833,19.8307,20.814,21.0733,21.0733
O:TSLA190201C00277500,2019-01-28,2019-02-01,TSLA,C,2775.0,15,22.1,23.15,23.15,1.17,25.06,21.5,9,1548651600000000000,4.0,Weekly,19.5273,19.7587,19.8307,19.1833,19.8307,20.814,21.0733,21.0733
O:TSLA190201C00280000,2019-01-28,2019-02-01,TSLA,C,2800.0,44,20.75,24.6,24.6,1.24,24.75,18.75,28,1548651600000000000,4.0,Weekly,19.5273,19.7587,19.8307,19.1833,19.8307,20.814,21.0733,21.0733
O:TSLA190201C00282500,2019-01-28,2019-02-01,TSLA,C,2825.0,41,18.8,22.96,22.96,1.16,22.96,18.04,22,1548651600000000000,4.0,Weekly,19.5273,19.7587,19.8307,19.1833,19.8307,20.814,21.0733,21.0733
O:TSLA190201C00285000,2019-01-28,2019-02-01,TSLA,C,2850.0,85,18.75,21.6,21.6,1.09,21.6,16.08,27,1548651600000000000,4.0,Weekly,19.5273,19.7587,19.8307,19.1833,19.8307,20.814,21.0733,21.0733
O:TSLA190201C00287500,2019-01-28,2019-02-01,TSLA,C,2875.0,99,16.06,20.0,20.0,1.01,20.0,14.55,49,1548651600000000000,4.0,Weekly,19.5273,19.7587,19.8307,19.1833,19.8307,20.814,21.0733,21.0733
O:TSLA190201C00290000,2019-01-28,2019-02-01,TSLA,C,2900.0,674,15.41,18.65,18.65,0.94,19.3,13.25,257,1548651600000000000,4.0,Weekly,19.5273,19.7587,19.8307,19.1833,19.8307,20.814,21.0733,21.0733
O:TSLA190201C00292500,2019-01-28,2019-02-01,TSLA,C,2925.0,521,14.1,17.3,17.3,0.87,17.75,12.45,182,1548651600000000000,4.0,Weekly,19.5273,19.7587,19.8307,19.1833,19.8307,20.814,21.0733,21.0733
O:TSLA190201C00295000,2019-01-28,2019-02-01,TSLA,C,2950.0,2369,13.32,15.9,15.9,0.8,16.6,10.93,417,1548651600000000000,4.0,Weekly,19.5273,19.7587,19.8307,19.1833,19.8307,20.814,21.0733,21.0733
O:TSLA190201C00297500,2019-01-28,2019-02-01,TSLA,C,2975.0,512,12.59,14.75,14.75,0.74,15.3,10.0,144,1548651600000000000,4.0,Weekly,19.5273,19.7587,19.8307,19.1833,19.8307,20.814,21.0733,21.0733
O:TSLA190201C00300000,2019-01-28,2019-02-01,TSLA,C,3000.0,2153,11.27,13.64,13.64,0.69,14.1,8.9,531,1548651600000000000,4.0,Weekly,19.5273,19.7587,19.8307,19.1833,19.8307,20.814,21.0733,21.0733
O:TSLA190201C00302500,2019-01-28,2019-02-01,TSLA,C,3025.0,348,10.07,12.42,12.42,0.63,12.85,8.06,90,1548651600000000000,4.0,Weekly,19.5273,19.7587,19.8307,19.1833,19.8307,20.814,21.0733,21.0733
O:TSLA190201C00305000,2019-01-28,2019-02-01,TSLA,C,3050.0,688,9.11,11.45,11.45,0.58,11.9,7.1,223,1548651600000000000,4.0,Weekly,19.5273,19.7587,19.8307,19.1833,19.8307,20.814,21.0733,21.0733
O:TSLA190201C00307500,2019-01-28,2019-02-01,TSLA,C,3075.0,316,8.27,10.55,10.55,0.53,10.75,6.3,86,1548651600000000000,4.0,Weekly,19.5273,19.7587,19.8307,19.1833,19.8307,20.814,21.0733,21.0733
O:TSLA190201C00310000,2019-01-28,2019-02-01,TSLA,C,3100.0,1280,7.4,9.5,9.5,0.48,9.9,5.6,378,1548651600000000000,4.0,Weekly,19.5273,19.7587,19.8307,19.1833,19.8307,20.814,21.0733,21.0733
O:TSLA190201C00312500,2019-01-28,2019-02-01,TSLA,C,3125.0,225,6.6,8.68,8.68,0.44,9.06,5.1,85,1548651600000000000,4.0,Weekly,19.5273,19.7587,19.8307,19.1833,19.8307,20.814,21.0733,21.0733
O:TSLA190201C00315000,2019-01-28,2019-02-01,TSLA,C,3150.0,544,5.66,7.9,7.9,0.4,8.3,4.39,268,1548651600000000000,4.0,Weekly,19.5273,19.7587,19.8307,19.1833,19.8307,20.814,21.0733,21.0733
O:TSLA190201C00317500,2019-01-28,2019-02-01,TSLA,C,3175.0,375,5.15,7.15,7.15,0.36,7.4,3.9,138,1548651600000000000,4.0,Weekly,19.5273,19.7587,19.8307,19.1833,19.8307,20.814,21.0733,21.0733
O:TSLA190201C00320000,2019-01-28,2019-02-01,TSLA,C,3200.0,2311,4.8,6.5,6.5,0.33,6.8,3.39,456,1548651600000000000,4.0,Weekly,19.5273,19.7587,19.8307,19.1833,19.8307,20.814,21.0733,21.0733
O:TSLA190201C00322500,2019-01-28,2019-02-01,TSLA,C,3225.0,823,4.18,5.9,5.9,0.3,6.15,2.98,164,1548651600000000000,4.0,Weekly,19.5273,19.7587,19.8307,19.1833,19.8307,20.814,21.0733,21.0733
O:TSLA190201C00325000,2019-01-28,2019-02-01,TSLA,C,3250.0,1508,3.28,5.32,5.32,0.27,5.55,2.64,285,1548651600000000000,4.0,Weekly,19.5273,19.7587,19.8307,19.1833,19.8307,20.814,21.0733,21.0733
O:TSLA190201C00327500,2019-01-28,2019-02-01,TSLA,C,3275.0,1366,2.62,4.85,4.85,0.24,5.0,2.47,208,1548651600000000000,4.0,Weekly,19.5273,19.7587,19.8307,19.1833,19.8307,20.814,21.0733,21.0733
O:TSLA190201C00330000,2019-01-28,2019-02-01,TSLA,C,3300.0,4958,2.66,4.4,4.4,0.22,4.6,1.96,911,1548651600000000000,4.0,Weekly,19.5273,19.7587,19.8307,19.1833,19.8307,20.814,21.0733,21.0733
O:TSLA190201C00332500,2019-01-28,2019-02-01,TSLA,C,3325.0,1206,2.28,3.95,3.95,0.2,4.1,1.85,232,1548651600000000000,4.0,Weekly,19.5273,19.7587,19.8307,19.1833,19.8307,20.814,21.0733,21.0733
O:TSLA190201C00335000,2019-01-28,2019-02-01,TSLA,C,3350.0,515,2.23,3.5,3.5,0.18,3.72,1.53,182,1548651600000000000,4.0,Weekly,19.5273,19.7587,19.8307,19.1833,19.8307,20.814,21.0733,21.0733
O:TSLA190201C00337500,2019-01-28,2019-02-01,TSLA,C,3375.0,122,1.48,3.2,3.2,0.16,3.36,1.37,62,1548651600000000000,4.0,Weekly,19.5273,19.7587,19.8307,19.1833,19.8307,20.814,21.0733,21.0733
O:TSLA190201C00340000,2019-01-28,2019-02-01,TSLA,C,3400.0,816,1.9,2.88,2.88,0.15,3.03,1.18,318,1548651600000000000,4.0,Weekly,19.5273,19.7587,19.8307,19.1833,19.8307,20.814,21.0733,21.0733
O:TSLA190201C00342500,2019-01-28,2019-02-01,TSLA,C,3425.0,162,1.2,2.59,2.59,0.13,2.65,1.05,72,1548651600000000000,4.0,Weekly,19.5273,19.7587,19.8307,19.1833,19.8307,20.814,21.0733,21.0733
O:TSLA190201C00345000,2019-01-28,2019-02-01,TSLA,C,3450.0,542,1.1,2.36,2.36,0.12,2.45,0.95,143,1548651600000000000,4.0,Weekly,19.5273,19.7587,19.8307,19.1833,19.8307,20.814,21.0733,21.0733
O:TSLA190201C00347500,2019-01-28,2019-02-01,TSLA,C,3475.0,1208,1.01,2.14,2.14,0.11,2.17,0.85,74,1548651600000000000,4.0,Weekly,19.5273,19.7587,19.8307,19.1833,19.8307,20.814,21.0733,21.0733
O:TSLA190201C00350000,2019-01-28,2019-02-01,TSLA,C,3500.0,3471,1.33,1.92,1.92,0.1,2.02,0.73,739,1548651600000000000,4.0,Weekly,19.5273,19.7587,19.8307,19.1833,19.8307,20.814,21.0733,21.0733
O:TSLA190201C00352500,2019-01-28,2019-02-01,TSLA,C,3525.0,69,0.91,1.7,1.7,0.09,1.76,0.68,43,1548651600000000000,4.0,Weekly,19.5273,19.7587,19.8307,19.1833,19.8307,20.814,21.0733,21.0733
O:TSLA190201C00355000,2019-01-28,2019-02-01,TSLA,C,3550.0,949,0.75,1.52,1.52,0.08,1.64,0.58,278,1548651600000000000,4.0,Weekly,19.5273,19.7587,19.8307,19.1833,19.8307,20.814,21.0733,21.0733
O:TSLA190201C00357500,2019-01-28,2019-02-01,TSLA,C,3575.0,129,0.58,1.44,1.44,0.07,1.44,0.52,41,1548651600000000000,4.0,Weekly,19.5273,19.7587,19.8307,19.1833,19.8307,20.814,21.0733,21.0733
O:TSLA190201C00360000,2019-01-28,2019-02-01,TSLA,C,3600.0,663,0.72,1.3,1.3,0.07,1.33,0.45,205,1548651600000000000,4.0,Weekly,19.5273,19.7587,19.8307,19.1833,19.8307,20.814,21.0733,21.0733
O:TSLA190201C00362500,2019-01-28,2019-02-01,TSLA,C,3625.0,206,0.58,1.15,1.15,0.06,1.19,0.41,109,1548651600000000000,4.0,Weekly,19.5273,19.7587,19.8307,19.1833,19.8307,20.814,21.0733,21.0733
O:TSLA190201C00365000,2019-01-28,2019-02-01,TSLA,C,3650.0,429,0.39,1.06,1.06,0.05,1.09,0.35,112,1548651600000000000,4.0,Weekly,19.5273,19.7587,19.8307,19.1833,19.8307,20.814,21.0733,21.0733
O:TSLA190201C00367500,2019-01-28,2019-02-01,TSLA,C,3675.0,82,0.36,0.98,0.98,0.05,0.98,0.33,24,1548651600000000000,4.0,Weekly,19.5273,19.7587,19.8307,19.1833,19.8307,20.814,21.0733,21.0733
O:TSLA190201C00370000,2019-01-28,2019-02-01,TSLA,C,3700.0,259,0.42,0.85,0.85,0.04,0.9,0.29,116,1548651600000000000,4.0,Weekly,19.5273,19.7587,19.8307,19.1833,19.8307,20.814,21.0733,21.0733
O:TSLA190201C00372500,2019-01-28,2019-02-01,TSLA,C,3725.0,71,0.29,0.81,0.81,0.04,0.81,0.24,27,1548651600000000000,4.0,Weekly,19.5273,19.7587,19.8307,19.1833,19.8307,20.814,21.0733,21.0733
O:TSLA190201C00375000,2019-01-28,2019-02-01,TSLA,C,3750.0,277,0.3,0.7,0.7,0.04,0.73,0.24,65,1548651600000000000,4.0,Weekly,19.5273,19.7587,19.8307,19.1833,19.8307,20.814,21.0733,21.0733
O:TSLA190201C00377500,2019-01-28,2019-02-01,TSLA,C,3775.0,49,0.2,0.67,0.67,0.03,0.67,0.2,19,1548651600000000000,4.0,Weekly,19.5273,19.7587,19.8307,19.1833,19.8307,20.814,21.0733,21.0733
O:TSLA190201C00380000,2019-01-28,2019-02-01,TSLA,C,3800.0,249,0.2,0.58,0.58,0.03,0.6,0.18,60,1548651600000000000,4.0,Weekly,19.5273,19.7587,19.8307,19.1833,19.8307,20.814,21.0733,21.0733
O:TSLA190201C00382500,2019-01-28,2019-02-01,TSLA,C,3825.0,126,0.16,0.5,0.5,0.03,0.54,0.16,70,1548651600000000000,4.0,Weekly,19.5273,19.7587,19.8307,19.1833,19.8307,20.814,21.0733,21.0733
O:TSLA190201C00385000,2019-01-28,2019-02-01,TSLA,C,3850.0,126,0.19,0.48,0.48,0.02,0.49,0.19,26,1548651600000000000,4.0,Weekly,19.5273,19.7587,19.8307,19.1833,19.8307,20.814,21.0733,21.0733
O:TSLA190201C00387500,2019-01-28,2019-02-01,TSLA,C,3875.0,45,0.14,0.44,0.44,0.02,0.44,0.14,20,1548651600000000000,4.0,Weekly,19.5273,19.7587,19.8307,19.1833,19.8307,20.814,21.0733,21.0733
O:TSLA190201C00390000,2019-01-28,2019-02-01,TSLA,C,3900.0,154,0.13,0.4,0.4,0.02,0.42,0.13,56,1548651600000000000,4.0,Weekly,19.5273,19.7587,19.8307,19.1833,19.8307,20.814,21.0733,21.0733
O:TSLA190201C00392500,2019-01-28,2019-02-01,TSLA,C,3925.0,13,0.36,0.36,0.36,0.02,0.36,0.36,12,1548651600000000000,4.0,Weekly,19.5273,19.7587,19.8307,19.1833,19.8307,20.814,21.0733,21.0733
O:TSLA190201C00395000,2019-01-28,2019-02-01,TSLA,C,3950.0,42,0.22,0.33,0.33,0.02,0.35,0.22,10,1548651600000000000,4.0,Weekly,19.5273,19.7587,19.8307,19.1833,19.8307,20.814,21.0733,21.0733
O:TSLA190201C00397500,2019-01-28,2019-02-01,TSLA,C,3975.0,19,0.23,0.28,0.28,0.01,0.32,0.17,9,1548651600000000000,4.0,Weekly,19.5273,19.7587,19.8307,19.1833,19.8307,20.814,21.0733,21.0733
O:TSLA190201C00400000,2019-01-28,2019-02-01,TSLA,C,4000.0,325,0.1,0.29,0.29,0.01,0.32,0.09,80,1548651600000000000,4.0,Weekly,19.5273,19.7587,19.8307,19.1833,19.8307,20.814,21.0733,21.0733
O:TSLA190201C00402500,2019-01-28,2019-02-01,TSLA,C,4025.0,9,0.11,0.27,0.27,0.01,0.27,0.11,8,1548651600000000000,4.0,Weekly,19.5273,19.7587,19.8307,19.1833,19.8307,20.814,21.0733,21.0733
O:TSLA190201C00405000,2019-01-28,2019-02-01,TSLA,C,4050.0,46,0.11,0.24,0.24,0.01,0.25,0.11,16,1548651600000000000,4.0,Weekly,19.5273,19.7587,19.8307,19.1833,19.8307,20.814,21.0733,21.0733
O:TSLA190201C00410000,2019-01-28,2019-02-01,TSLA,C,4100.0,106,0.05,0.21,0.21,0.01,0.21,0.05,18,1548651600000000000,4.0,Weekly,19.5273,19.7587,19.8307,19.1833,19.8307,20.814,21.0733,21.0733
O:TSLA190201C00415000,2019-01-28,2019-02-01,TSLA,C,4150.0,47,0.05,0.19,0.19,0.01,0.19,0.05,8,1548651600000000000,4.0,Weekly,19.5273,19.7587,19.8307,19.1833,19.8307,20.814,21.0733,21.0733
O:TSLA190201C00420000,2019-01-28,2019-02-01,TSLA,C,4200.0,201,0.05,0.14,0.14,0.01,0.15,0.02,41,1548651600000000000,4.0,Weekly,19.5273,19.7587,19.8307,19.1833,19.8307,20.814,21.0733,21.0733
O:TSLA190201C00425000,2019-01-28,2019-02-01,TSLA,C,4250.0,19,0.04,0.12,0.12,0.01,0.12,0.04,11,1548651600000000000,4.0,Weekly,19.5273,19.7587,19.8307,19.1833,19.8307,20.814,21.0733,21.0733
O:TSLA190201C00430000,2019-01-28,2019-02-01,TSLA,C,4300.0,48,0.05,0.1,0.1,0.01,0.1,0.05,13,1548651600000000000,4.0,Weekly,19.5273,19.7587,19.8307,19.1833,19.8307,20.814,21.0733,21.0733
O:TSLA190201C00435000,2019-01-28,2019-02-01,TSLA,C,4350.0,57,0.04,0.1,0.1,0.01,0.1,0.04,7,1548651600000000000,4.0,Weekly,19.5273,19.7587,19.8307,19.1833,19.8307,20.814,21.0733,21.0733
O:TSLA190201C00440000,2019-01-28,2019-02-01,TSLA,C,4400.0,17,0.05,0.04,0.04,0.0,0.07,0.04,5,1548651600000000000,4.0,Weekly,19.5273,19.7587,19.8307,19.1833,19.8307,20.814,21.0733,21.0733
O:TSLA190201C00445000,2019-01-28,2019-02-01,TSLA,C,4450.0,13,0.05,0.04,0.04,0.0,0.05,0.04,3,1548651600000000000,4.0,Weekly,19.5273,19.7587,19.8307,19.1833,19.8307,20.814,21.0733,21.0733
O:TSLA190201C00450000,2019-01-28,2019-02-01,TSLA,C,4500.0,5,0.03,0.03,0.03,0.0,0.03,0.03,1,1548651600000000000,4.0,Weekly,19.5273,19.7587,19.8307,19.1833,19.8307,20.814,21.0733,21.0733
O:TSLA190201C00455000,2019-01-28,2019-02-01,TSLA,C,4550.0,17,0.03,0.03,0.03,0.0,0.03,0.03,3,1548651600000000000,4.0,Weekly,19.5273,19.7587,19.8307,19.1833,19.8307,20.814,21.0733,21.0733
O:TSLA190201C00460000,2019-01-28,2019-02-01,TSLA,C,4600.0,8,0.05,0.02,0.02,0.0,0.05,0.01,5,1548651600000000000,4.0,Weekly,19.5273,19.7587,19.8307,19.1833,19.8307,20.814,21.0733,21.0733
O:TSLA190201C00465000,2019-01-28,2019-02-01,TSLA,C,4650.0,12,0.02,0.02,0.02,0.0,0.02,0.02,1,1548651600000000000,4.0,Weekly,19.5273,19.7587,19.8307,19.1833,19.8307,20.814,21.0733,21.0733
O:TSLA190201P00155000,2019-01-28,2019-02-01,TSLA,P,1550.0,680,0.03,0.06,0.06,0.0,0.06,0.03,45,1548651600000000000,4.0,Weekly,19.5273,19.7587,19.8307,19.1833,19.8307,20.814,21.0733,21.0733
O:TSLA190201P00160000,2019-01-28,2019-02-01,TSLA,P,1600.0,276,0.05,0.07,0.07,0.0,0.07,0.04,47,1548651600000000000,4.0,Weekly,19.5273,19.7587,19.8307,19.1833,19.8307,20.814,21.0733,21.0733
O:TSLA190201P00165000,2019-01-28,2019-02-01,TSLA,P,1650.0,80,0.05,0.07,0.07,0.0,0.07,0.05,23,1548651600000000000,4.0,Weekly,19.5273,19.7587,19.8307,19.1833,19.8307,20.814,21.0733,21.0733
O:TSLA190201P00170000,2019-01-28,2019-02-01,TSLA,P,1700.0,110,0.08,0.08,0.08,0.0,0.08,0.05,34,1548651600000000000,4.0,Weekly,19.5273,19.7587,19.8307,19.1833,19.8307,20.814,21.0733,21.0733
O:TSLA190201P00175000,2019-01-28,2019-02-01,TSLA,P,1750.0,242,0.08,0.08,0.08,0.0,0.08,0.06,22,1548651600000000000,4.0,Weekly,19.5273,19.7587,19.8307,19.1833,19.8307,20.814,21.0733,21.0733
O:TSLA190201P00180000,2019-01-28,2019-02-01,TSLA,P,1800.0,138,0.07,0.09,0.09,0.0,0.09,0.07,24,1548651600000000000,4.0,Weekly,19.5273,19.7587,19.8307,19.1833,19.8307,20.814,21.0733,21.0733
O:TSLA190201P00185000,2019-01-28,2019-02-01,TSLA,P,1850.0,1209,0.13,0.14,0.14,0.01,0.14,0.09,93,1548651600000000000,4.0,Weekly,19.5273,19.7587,19.8307,19.1833,19.8307,20.814,21.0733,21.0733
O:TSLA190201P00190000,2019-01-28,2019-02-01,TSLA,P,1900.0,243,0.12,0.11,0.11,0.01,0.13,0.09,30,1548651600000000000,4.0,Weekly,19.5273,19.7587,19.8307,19.1833,19.8307,20.814,21.0733,21.0733
O:TSLA190201P00195000,2019-01-28,2019-02-01,TSLA,P,1950.0,260,0.16,0.16,0.16,0.01,0.16,0.12,27,1548651600000000000,4.0,Weekly,19.5273,19.7587,19.8307,19.1833,19.8307,20.814,21.0733,21.0733
O:TSLA190201P00200000,2019-01-28,2019-02-01,TSLA,P,2000.0,1089,0.15,0.14,0.14,0.01,0.25,0.1,110,1548651600000000000,4.0,Weekly,19.5273,19.7587,19.8307,19.1833,19.8307,20.814,21.0733,21.0733
O:TSLA190201P00205000,2019-01-28,2019-02-01,TSLA,P,2050.0,128,0.23,0.18,0.18,0.01,0.25,0.18,24,1548651600000000000,4.0,Weekly,19.5273,19.7587,19.8307,19.1833,19.8307,20.814,21.0733,21.0733
O:TSLA190201P00210000,2019-01-28,2019-02-01,TSLA,P,2100.0,196,0.25,0.23,0.23,0.01,0.29,0.2,63,1548651600000000000,4.0,Weekly,19.5273,19.7587,19.8307,19.1833,19.8307,20.814,21.0733,21.0733
O:TSLA190201P00215000,2019-01-28,2019-02-01,TSLA,P,2150.0,282,0.4,0.25,0.25,0.01,0.4,0.25,36,1548651600000000000,4.0,Weekly,19.5273,19.7587,19.8307,19.1833,19.8307,20.814,21.0733,21.0733
O:TSLA190201P00220000,2019-01-28,2019-02-01,TSLA,P,2200.0,784,0.37,0.35,0.35,0.02,0.49,0.33,143,1548651600000000000,4.0,Weekly,19.5273,19.7587,19.8307,19.1833,19.8307,20.814,21.0733,21.0733
O:TSLA190201P00225000,2019-01-28,2019-02-01,TSLA,P,2250.0,477,0.46,0.45,0.45,0.02,0.61,0.43,105,1548651600000000000,4.0,Weekly,19.5273,19.7587,19.8307,19.1833,19.8307,20.814,21.0733,21.0733
O:TSLA190201P00230000,2019-01-28,2019-02-01,TSLA,P,2300.0,581,0.55,0.62,0.62,0.03,0.83,0.55,149,1548651600000000000,4.0,Weekly,19.5273,19.7587,19.8307,19.1833,19.8307,20.814,21.0733,21.0733
O:TSLA190201P00235000,2019-01-28,2019-02-01,TSLA,P,2350.0,391,0.76,0.81,0.81,0.04,1.1,0.75,115,1548651600000000000,4.0,Weekly,19.5273,19.7587,19.8307,19.1833,19.8307,20.814,21.0733,21.0733
O:TSLA190201P00240000,2019-01-28,2019-02-01,TSLA,P,2400.0,852,1.15,1.07,1.07,0.05,1.42,0.97,225,1548651600000000000,4.0,Weekly,19.5273,19.7587,19.8307,19.1833,19.8307,20.814,21.0733,21.0733
O:TSLA190201P00245000,2019-01-28,2019-02-01,TSLA,P,2450.0,400,1.43,1.45,1.45,0.07,1.86,1.35,112,1548651600000000000,4.0,Weekly,19.5273,19.7587,19.8307,19.1833,19.8307,20.814,21.0733,21.0733
O:TSLA190201P00247500,2019-01-28,2019-02-01,TSLA,P,2475.0,61,2.0,1.65,1.65,0.08,2.12,1.6,22,1548651600000000000,4.0,Weekly,19.5273,19.7587,19.8307,19.1833,19.8307,20.814,21.0733,21.0733
O:TSLA190201P00250000,2019-01-28,2019-02-01,TSLA,P,2500.0,2416,1.76,1.91,1.91,0.1,2.53,1.57,483,1548651600000000000,4.0,Weekly,19.5273,19.7587,19.8307,19.1833,19.8307,20.814,21.0733,21.0733
O:TSLA190201P00252500,2019-01-28,2019-02-01,TSLA,P,2525.0,74,2.25,2.54,2.54,0.13,2.92,2.0,38,1548651600000000000,4.0,Weekly,19.5273,19.7587,19.8307,19.1833,19.8307,20.814,21.0733,21.0733
O:TSLA190201P00255000,2019-01-28,2019-02-01,TSLA,P,2550.0,1167,2.56,2.52,2.52,0.13,3.33,2.34,174,1548651600000000000,4.0,Weekly,19.5273,19.7587,19.8307,19.1833,19.8307,20.814,21.0733,21.0733
O:TSLA190201P00257500,2019-01-28,2019-02-01,TSLA,P,2575.0,181,3.21,2.85,2.85,0.14,3.65,2.71,44,1548651600000000000,4.0,Weekly,19.5273,19.7587,19.8307,19.1833,19.8307,20.814,21.0733,21.0733
O:TSLA190201P00260000,2019-01-28,2019-02-01,TSLA,P,2600.0,1748,3.58,3.3,3.3,0.17,4.32,3.0,262,1548651600000000000,4.0,Weekly,19.5273,19.7587,19.8307,19.1833,19.8307,20.814,21.0733,21.0733
